PO_ID,reason,Comments
PO1529,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (206) exceeds ordered quantity (109).; ASN shipped quantity (241) does not match GRN received quantity (206).; Expected invoice amount (18767.62) does not match invoice amount (7822.18).; Earliest received date (2025-08-01) is after the PO delivery date (2025-06-28).
PO1530,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (192) exceeds ordered quantity (91).; ASN shipped quantity (95) does not match GRN received quantity (192).; Expected invoice amount (18685.94) does not match invoice amount (2546.01).; Earliest received date (2025-08-06) is after the PO delivery date (2025-07-14).
PO1531,"Under-delivery, ASN/GRN mismatch, Total price discrepancy",Total received quantity (75) is less than ordered quantity (162).; ASN shipped quantity (193) does not match GRN received quantity (75).; Expected invoice amount (51444.72) does not match invoice amount (1073.31).
PO1532,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (212) exceeds ordered quantity (163).; ASN shipped quantity (68) does not match GRN received quantity (212).; Expected invoice amount (42419.12) does not match invoice amount (8516.13).; Earliest received date (2025-08-04) is after the PO delivery date (2025-07-23).
PO1533,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (234) exceeds ordered quantity (67).; ASN shipped quantity (187) does not match GRN received quantity (234).; Expected invoice amount (9778.65) does not match invoice amount (2003.34).; Earliest received date (2025-08-07) is after the PO delivery date (2025-07-25).
PO1534,Missing GRN,No GRN record found for this PO.
PO1535,"Under-delivery, ASN/GRN mismatch, Total price discrepancy",Total received quantity (165) is less than ordered quantity (190).; ASN shipped quantity (188) does not match GRN received quantity (165).; Expected invoice amount (54560.40) does not match invoice amount (2302.96).
PO1536,Missing GRN,No GRN record found for this PO.
PO1537,"Under-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (89) is less than ordered quantity (102).; ASN shipped quantity (191) does not match GRN received quantity (89).; Expected invoice amount (7016.58) does not match invoice amount (8473.62).; Earliest received date (2025-08-11) is after the PO delivery date (2025-07-07).
PO1538,"Under-delivery, ASN/GRN mismatch, Total price discrepancy",Total received quantity (46) is less than ordered quantity (101).; ASN shipped quantity (108) does not match GRN received quantity (46).; Expected invoice amount (13183.53) does not match invoice amount (6064.68).
PO1539,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (117) exceeds ordered quantity (116).; ASN shipped quantity (194) does not match GRN received quantity (117).; Expected invoice amount (9378.60) does not match invoice amount (7984.19).; Earliest received date (2025-08-09) is after the PO delivery date (2025-07-13).
PO1540,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (272) exceeds ordered quantity (71).; ASN shipped quantity (255) does not match GRN received quantity (272).; Expected invoice amount (22291.16) does not match invoice amount (5234.43).; Earliest received date (2025-07-28) is after the PO delivery date (2025-07-23).
PO1541,Missing GRN,No GRN record found for this PO.
PO1542,"Under-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (122) is less than ordered quantity (181).; ASN shipped quantity (98) does not match GRN received quantity (122).; Expected invoice amount (48696.24) does not match invoice amount (3217.90).; Earliest received date (2025-07-28) is after the PO delivery date (2025-06-28).
PO1543,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (213) exceeds ordered quantity (76).; ASN shipped quantity (54) does not match GRN received quantity (213).; Expected invoice amount (14897.52) does not match invoice amount (5996.81).; Earliest received date (2025-08-14) is after the PO delivery date (2025-07-04).
PO1544,Missing GRN,No GRN record found for this PO.
PO1545,Missing GRN,No GRN record found for this PO.
PO1546,"Over-delivery, ASN/GRN mismatch, Total price discrepancy",Total received quantity (196) exceeds ordered quantity (117).; ASN shipped quantity (115) does not match GRN received quantity (196).; Expected invoice amount (45089.46) does not match invoice amount (1745.63).
PO1547,Missing GRN,No GRN record found for this PO.
PO1548,"Under-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (149) is less than ordered quantity (159).; ASN shipped quantity (118) does not match GRN received quantity (149).; Expected invoice amount (61728.57) does not match invoice amount (7523.17).; Earliest received date (2025-08-05) is after the PO delivery date (2025-07-12).
PO1549,Missing GRN,No GRN record found for this PO.
PO1550,"Over-delivery, ASN/GRN mismatch, Total price discrepancy",Total received quantity (82) exceeds ordered quantity (54).; ASN shipped quantity (168) does not match GRN received quantity (82).; Expected invoice amount (14774.40) does not match invoice amount (9042.35).
PO1551,Missing GRN,No GRN record found for this PO.
PO1552,"Under-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (48) is less than ordered quantity (146).; ASN shipped quantity (70) does not match GRN received quantity (48).; Expected invoice amount (44487.66) does not match invoice amount (2928.57).; Earliest received date (2025-08-07) is after the PO delivery date (2025-07-06).
PO1553,"Over-delivery, ASN/GRN mismatch, Total price discrepancy",Total received quantity (128) exceeds ordered quantity (97).; ASN shipped quantity (103) does not match GRN received quantity (128).; Expected invoice amount (12131.79) does not match invoice amount (3203.34).
PO1554,"Under-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (31) is less than ordered quantity (99).; ASN shipped quantity (131) does not match GRN received quantity (31).; Expected invoice amount (29602.98) does not match invoice amount (4342.19).; Earliest received date (2025-08-02) is after the PO delivery date (2025-06-28).
PO1555,Missing GRN,No GRN record found for this PO.
PO1556,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (127) exceeds ordered quantity (69).; ASN shipped quantity (90) does not match GRN received quantity (127).; Expected invoice amount (20137.65) does not match invoice amount (9299.33).; Earliest received date (2025-08-08) is after the PO delivery date (2025-07-27).
PO1557,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (379) exceeds ordered quantity (84).; ASN shipped quantity (117) does not match GRN received quantity (379).; Expected invoice amount (17734.92) does not match invoice amount (8096.11).; Earliest received date (2025-08-05) is after the PO delivery date (2025-07-01).
PO1558,Missing GRN,No GRN record found for this PO.
PO1559,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (270) exceeds ordered quantity (164).; ASN shipped quantity (222) does not match GRN received quantity (270).; Expected invoice amount (8295.12) does not match invoice amount (1888.72).; Earliest received date (2025-08-11) is after the PO delivery date (2025-08-08).
PO1560,Missing GRN,No GRN record found for this PO.
PO1561,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (573) exceeds ordered quantity (143).; ASN shipped quantity (650) does not match GRN received quantity (573).; Expected invoice amount (15230.93) does not match invoice amount (9364.90).; Earliest received date (2025-08-04) is after the PO delivery date (2025-07-02).
PO1562,Missing GRN,No GRN record found for this PO.
PO1563,"Under-delivery, ASN/GRN mismatch, Total price discrepancy",Total received quantity (128) is less than ordered quantity (181).; ASN shipped quantity (144) does not match GRN received quantity (128).; Expected invoice amount (27870.38) does not match invoice amount (4078.52).
PO1564,"Under-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (55) is less than ordered quantity (60).; ASN shipped quantity (47) does not match GRN received quantity (55).; Expected invoice amount (16869.00) does not match invoice amount (9058.91).; Earliest received date (2025-08-09) is after the PO delivery date (2025-06-27).
PO1565,"Under-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (95) is less than ordered quantity (166).; ASN shipped quantity (182) does not match GRN received quantity (95).; Expected invoice amount (59650.44) does not match invoice amount (7856.33).; Earliest received date (2025-08-10) is after the PO delivery date (2025-06-15).
PO1566,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (326) exceeds ordered quantity (162).; ASN shipped quantity (312) does not match GRN received quantity (326).; Expected invoice amount (58742.82) does not match invoice amount (8620.25).; Earliest received date (2025-08-02) is after the PO delivery date (2025-07-30).
PO1567,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (390) exceeds ordered quantity (197).; ASN shipped quantity (274) does not match GRN received quantity (390).; Expected invoice amount (69966.52) does not match invoice amount (8276.10).; Earliest received date (2025-08-15) is after the PO delivery date (2025-06-11).
PO1568,"Over-delivery, ASN/GRN mismatch, Total price discrepancy",Total received quantity (138) exceeds ordered quantity (73).; ASN shipped quantity (247) does not match GRN received quantity (138).; Expected invoice amount (4759.60) does not match invoice amount (7641.62).
PO1569,"Over-delivery, ASN/GRN mismatch, Total price discrepancy",Total received quantity (204) exceeds ordered quantity (122).; ASN shipped quantity (306) does not match GRN received quantity (204).; Expected invoice amount (28042.92) does not match invoice amount (2455.71).
